"model_id","auc","logloss","aucpr","mean_per_class_error","rmse","mse","training_time_ms","predict_time_per_row_ms"
"StackedEnsemble_AllModels_AutoML_20200520_152255",0.666100530125172,0.633316566996619,0.561052966453243,0.406290147092199,0.470711174576364,0.22156900987106,8247,0.028757
"StackedEnsemble_BestOfFamily_AutoML_20200520_152255",0.665099552789482,0.633861099559008,0.559746412187986,0.404557333480884,0.470967590960815,0.221810471735433,1015,0.01045
"XGBoost_grid__1_AutoML_20200520_152255_model_5",0.661439283895639,0.635651322673917,0.555530185145497,0.410450124894336,0.471842523436827,0.222635366923233,8161,6.05E-4
"XGBoost_3_AutoML_20200520_152255",0.658509696777044,0.637117463322728,0.551765924261632,0.408522253187027,0.472558476391855,0.223311513609791,3429,5.6E-4
"XGBoost_grid__1_AutoML_20200520_152255_model_10",0.657298772292975,0.637639247448201,0.550528060910435,0.418044029375228,0.472822911552778,0.223561505689246,2946,5.41E-4
"XGBoost_grid__1_AutoML_20200520_152255_model_2",0.657025722273396,0.637854720439838,0.551617944287885,0.415585183719753,0.472901966737866,0.223636270144541,2149,5.83E-4
"GBM_grid__1_AutoML_20200520_152255_model_11",0.656715728863874,0.638355403476379,0.549389323300846,0.411276923025543,0.473084367816314,0.223808819072162,1333,9.16E-4
"XGBoost_grid__1_AutoML_20200520_152255_model_6",0.656635861991857,0.637928178607572,0.549405401124554,0.418609637505197,0.472975656312932,0.223705971464649,3119,6.71E-4
"XGBoost_grid__1_AutoML_20200520_152255_model_1",0.655359205436697,0.638567331015222,0.548586373542733,0.420395081982849,0.473260459287342,0.223975462324865,2434,5.69E-4
"XGBoost_grid__1_AutoML_20200520_152255_model_7",0.654997724047777,0.638917425118667,0.546600500484601,0.420356348671448,0.473434976993184,0.224140677440537,2732,6.88E-4
"GBM_grid__1_AutoML_20200520_152255_model_20",0.653874947855447,0.639915324996798,0.545677807776968,0.41992515076456,0.473802783019133,0.224489077196676,2766,0.001316
"XGBoost_grid__1_AutoML_20200520_152255_model_9",0.653095315015318,0.64235230961656,0.546693824316363,0.421790811761729,0.474860211041117,0.225492220030015,7362,5.8E-4
"GBM_grid__1_AutoML_20200520_152255_model_50",0.65232048142932,0.640632085067614,0.542397864906559,0.416221229023126,0.474205355882764,0.224870719547899,1074,8.2E-4
"GBM_grid__1_AutoML_20200520_152255_model_10",0.651366446655518,0.641337851440882,0.542770962003136,0.417948958436263,0.474414885308706,0.225069483402473,1214,8.95E-4
"GBM_grid__1_AutoML_20200520_152255_model_32",0.651084018160892,0.64127703620971,0.539333641708567,0.420567843932871,0.474497258525359,0.225147648348082,1180,0.001239
"XGBoost_grid__1_AutoML_20200520_152255_model_8",0.650906626181153,0.643015501454229,0.54597562042985,0.425623278109451,0.475210986360757,0.225825481557964,6412,5.47E-4
"GBM_grid__1_AutoML_20200520_152255_model_30",0.650761679457137,0.641529621330018,0.540058580768008,0.421836199574321,0.474630287771257,0.225273910069827,902,9.02E-4
"GBM_grid__1_AutoML_20200520_152255_model_51",0.650546239566346,0.641367876879996,0.540891797233034,0.421487957299756,0.47452179284819,0.225170931887861,891,7.62E-4
"XGBoost_grid__1_AutoML_20200520_152255_model_4",0.649989331147325,0.643051722956965,0.54094374856875,0.418604956459297,0.475219636277683,0.225833702703893,3734,5.6E-4
"GBM_grid__1_AutoML_20200520_152255_model_37",0.649875660869239,0.642950501117011,0.540970871450323,0.417870119353697,0.475078199250011,0.225699295402633,2078,7.7E-4
"GBM_grid__1_AutoML_20200520_152255_model_36",0.649798174130299,0.641738968891487,0.538813834698398,0.42428937745625,0.474769072328796,0.225405672039945,1242,7.16E-4
"GBM_grid__1_AutoML_20200520_152255_model_7",0.649683403686143,0.641843226866506,0.540215661831563,0.419906960384437,0.474732091043087,0.225370558266142,907,6.24E-4
"GBM_grid__1_AutoML_20200520_152255_model_9",0.648720970321305,0.64324586688102,0.538545454725638,0.426171668484908,0.475251387328332,0.225863881157505,1250,6.03E-4
"GBM_grid__1_AutoML_20200520_152255_model_42",0.648626799631332,0.643323578136938,0.539204818157413,0.422270340243982,0.475284173558332,0.225895045635026,1289,6.44E-4
"DeepLearning_grid__1_AutoML_20200520_152255_model_26",0.648535958058399,0.64549442333904,0.536418710242739,0.419644797757589,0.4761731867186,0.226740903749747,34585,0.00641
"XGBoost_1_AutoML_20200520_152255",0.648253588045739,0.644367269745797,0.541081301748336,0.424642131137536,0.475802735380462,0.22638824299553,7493,5.52E-4
"GBM_grid__1_AutoML_20200520_152255_model_18",0.647928643368974,0.642757010210148,0.538951532277852,0.421745233571673,0.47515090257109,0.225768380214121,1714,0.001059
"GBM_grid__1_AutoML_20200520_152255_model_2",0.64783271303544,0.64377616679058,0.537648056444349,0.42273010721357,0.475491548858236,0.226092213035604,1609,0.001002
"DeepLearning_grid__1_AutoML_20200520_152255_model_12",0.647673170705785,0.649057437757398,0.536102063552699,0.422822835555757,0.477563380497785,0.228066782392472,27655,0.006895
"GBM_grid__1_AutoML_20200520_152255_model_8",0.647429258185324,0.642736324286007,0.538726981347356,0.420201215923531,0.475186115906672,0.225801844750469,867,7.08E-4
"GBM_grid__1_AutoML_20200520_152255_model_14",0.647275580435548,0.642854814882751,0.536483386777412,0.421004914922335,0.475258192428578,0.22587034947048,957,6.73E-4
"GBM_1_AutoML_20200520_152255",0.647152933590396,0.643936787771549,0.535612892487478,0.427813900996163,0.475593379320016,0.226189062453033,2066,7.05E-4
"GBM_3_AutoML_20200520_152255",0.646560614340763,0.645562189575681,0.533815294609966,0.419335102564619,0.476193284458583,0.226760044163453,1856,5.88E-4
"GBM_grid__1_AutoML_20200520_152255_model_12",0.646524425409662,0.645342012195248,0.536480421528107,0.42264539007124,0.476154532229559,0.22672313856275,1811,7.07E-4
"GBM_grid__1_AutoML_20200520_152255_model_31",0.646439788524498,0.645321178010222,0.53495162983489,0.42824040624371,0.476081747458368,0.226653830263014,1733,6.72E-4
"DeepLearning_grid__1_AutoML_20200520_152255_model_19",0.64621526899736,0.645406638240983,0.533805719816349,0.422678061581663,0.476315029784116,0.226876007598243,30830,9.64E-4
"GBM_grid__1_AutoML_20200520_152255_model_28",0.646078952511036,0.645973490435382,0.53419796947492,0.424117804224777,0.47637752519385,0.226935546509817,2465,6.75E-4
"DeepLearning_grid__1_AutoML_20200520_152255_model_16",0.645558766411829,0.643432443132811,0.533424560422297,0.416645586199016,0.475632500522675,0.226226275553453,30797,0.001016
"GBM_2_AutoML_20200520_152255",0.64549099638938,0.645321528212696,0.532738653570533,0.424451769019009,0.476169717940255,0.226737600283302,1537,6.59E-4
"GBM_grid__1_AutoML_20200520_152255_model_26",0.645481141348522,0.645905055315179,0.53316009741659,0.429940944031098,0.476392729077435,0.226950032317846,1893,8.5E-4
"DeepLearning_grid__3_AutoML_20200520_152255_model_8",0.645383325697414,0.652064789080527,0.534897899493641,0.425237077305848,0.480065462414147,0.230462848202909,42477,0.004772
"DeepLearning_grid__1_AutoML_20200520_152255_model_23",0.645354970653824,0.64804554058982,0.532736313225666,0.43143369414782,0.477294988012503,0.227810505581855,26011,9.42E-4
"DeepLearning_grid__1_AutoML_20200520_152255_model_6",0.645334862811784,0.644597011805382,0.533102583623668,0.426928615506672,0.47594164437534,0.226520448850703,26692,0.002641
"GBM_4_AutoML_20200520_152255",0.645291740449548,0.64776754411084,0.534553443948789,0.423979878447464,0.477038695911482,0.227565917396928,5048,6.55E-4
"DeepLearning_grid__3_AutoML_20200520_152255_model_13",0.645273911745132,0.645788024354369,0.535222860325319,0.42164526134621,0.476722859618026,0.227264684882388,78641,0.014036
"DeepLearning_grid__3_AutoML_20200520_152255_model_16",0.645268742105215,0.646404655311641,0.533007723066764,0.422055720137634,0.477102513752354,0.227626808628815,31961,0.00104
"DeepLearning_grid__1_AutoML_20200520_152255_model_24",0.645190051508776,0.647455975288221,0.531797695671369,0.42395482742759,0.47729159134976,0.227807263173186,31529,0.002598
"XGBoost_grid__1_AutoML_20200520_152255_model_3",0.645162513553652,0.646437284533569,0.539210416790787,0.427709825493446,0.476712756362689,0.227255052078912,3743,4.49E-4
"DeepLearning_grid__2_AutoML_20200520_152255_model_16",0.644934093569696,0.645912254518005,0.533303914104266,0.425071366373043,0.476883870205829,0.22741822566249,31546,0.001061
"GBM_grid__1_AutoML_20200520_152255_model_49",0.644804810680428,0.647104364742555,0.533935722058233,0.428249410807462,0.47687975691361,0.227414302553984,2813,8.66E-4
"DeepLearning_grid__2_AutoML_20200520_152255_model_7",0.644760067413764,0.645765108575983,0.529269225236759,0.422226901000737,0.476336132795196,0.226896111406283,41626,0.011403
"DeepLearning_grid__3_AutoML_20200520_152255_model_10",0.644407575449646,0.653680739597743,0.533015696037954,0.43350321581383,0.480646632671593,0.231021185498541,26012,0.001026
"GBM_grid__1_AutoML_20200520_152255_model_13",0.644352535416633,0.644527104364307,0.535131756971791,0.426944468267205,0.475995732901605,0.226571937740537,3210,6.55E-4
"GBM_grid__1_AutoML_20200520_152255_model_17",0.644325415337971,0.64953617947079,0.536063667436148,0.427419489490393,0.477829331640318,0.228320870175833,3685,6.88E-4
"DeepLearning_grid__1_AutoML_20200520_152255_model_13",0.644213588486121,0.648943144046983,0.533668702877273,0.430922873251158,0.47777609353384,0.228269995552457,34061,0.005905
"DeepLearning_grid__2_AutoML_20200520_152255_model_19",0.644062705842523,0.644496316410898,0.532938874773723,0.423955813325703,0.476029754097604,0.226604326786225,30969,0.001002
"GBM_grid__1_AutoML_20200520_152255_model_21",0.644035480413368,0.646129476231201,0.53356994643211,0.429035704162883,0.476530573615214,0.227081387590045,1466,6.24E-4
"GBM_grid__1_AutoML_20200520_152255_model_1",0.643764124919132,0.644208662350702,0.533361644626123,0.423965791344596,0.475966639617232,0.22654424202852,1390,6.23E-4
"GBM_grid__1_AutoML_20200520_152255_model_29",0.643629842029126,0.649710068391784,0.533772494312403,0.42954261464835,0.477880771506028,0.228370031775196,3931,7.75E-4
"DeepLearning_grid__1_AutoML_20200520_152255_model_4",0.643238897757382,0.65374251673869,0.534089243708609,0.429515616718191,0.479239579547521,0.229670574604885,29739,0.005906
"DeepLearning_grid__3_AutoML_20200520_152255_model_18",0.64321740086495,0.645232930509522,0.532467287763547,0.4240759394322,0.476356761892947,0.226915764601134,31810,0.001013
"DeepLearning_grid__3_AutoML_20200520_152255_model_11",0.642909939807523,0.6532105947952,0.531551339641889,0.431275035061764,0.480224188664187,0.230615271378176,36238,0.001079
"DeepLearning_grid__2_AutoML_20200520_152255_model_1",0.642770146547562,0.647527768959852,0.530370921539193,0.425098559657854,0.477532103724728,0.228036910087764,31195,0.001039
"GBM_5_AutoML_20200520_152255",0.642693242969222,0.648510402839855,0.53393962372596,0.431805622448279,0.477563112162066,0.228066526097918,4400,0.001083
"GBM_grid__1_AutoML_20200520_152255_model_40",0.642609371741575,0.646564591261759,0.532040138174541,0.435934294563504,0.476749350555347,0.227289943254945,1303,8.07E-4
"DeepLearning_grid__3_AutoML_20200520_152255_model_1",0.642296053777435,0.644887820093004,0.532500468516249,0.432486659048217,0.476267811662857,0.226831028426127,31624,0.001614
"DeepLearning_grid__3_AutoML_20200520_152255_model_15",0.642102561629412,0.646046441049701,0.528132762108676,0.422302036640201,0.476798514541248,0.227336823468741,36539,0.001431
"GBM_grid__1_AutoML_20200520_152255_model_16",0.6420595817392,0.646501205834509,0.533574662120924,0.425418644317311,0.476892062305416,0.227426039089913,4621,7.49E-4
"DeepLearning_grid__1_AutoML_20200520_152255_model_8",0.641851415387434,0.654886851117808,0.529306030349257,0.434415115989955,0.479881846375237,0.230286586480507,26259,0.002829
"DeepLearning_grid__3_AutoML_20200520_152255_model_19",0.641182583061385,0.649372369765721,0.530509718836903,0.422955495882271,0.478302281891532,0.228773072862647,26414,0.001022
"XRT_1_AutoML_20200520_152255",0.640826819217896,0.646023912108964,0.530498517661137,0.43021621947614,0.476769014408413,0.22730869309997,27712,0.001059
"GBM_grid__1_AutoML_20200520_152255_model_33",0.640823806152333,0.646292199085201,0.529261519651634,0.434723650668444,0.476801067015362,0.227339257506988,855,6.21E-4
"DeepLearning_grid__2_AutoML_20200520_152255_model_10",0.640815132364242,0.647572326620684,0.530570802857488,0.435474924939475,0.477278048210802,0.227794335303913,41139,0.001113
"DeepLearning_grid__3_AutoML_20200520_152255_model_3",0.640798081345548,0.65536746262222,0.529827851901912,0.426778367454624,0.481674193342399,0.232010028532051,55464,0.014016
"DeepLearning_grid__3_AutoML_20200520_152255_model_4",0.640770323564594,0.647518332419434,0.532863099213255,0.432227834041107,0.477406734749108,0.227917190383805,86329,0.01505
"DeepLearning_grid__1_AutoML_20200520_152255_model_22",0.640475088763638,0.651638993026243,0.526889324354698,0.432453202801054,0.47907664338229,0.229514430234442,31616,0.002715
"DeepLearning_grid__3_AutoML_20200520_152255_model_5",0.640402585849573,0.654876172040568,0.529205068730573,0.430019198708766,0.480906408438441,0.231270973677161,52624,0.014586
"DeepLearning_grid__1_AutoML_20200520_152255_model_11",0.640069691980427,0.653535075583346,0.527527765917633,0.425286582497728,0.479552113491834,0.229970229554484,25623,0.00131
"GBM_grid__1_AutoML_20200520_152255_model_6",0.640003972144925,0.652445586835414,0.530204606106972,0.437848274522599,0.47910518639023,0.229541779626017,3929,6.37E-4
"DeepLearning_grid__2_AutoML_20200520_152255_model_18",0.63927843284244,0.646915547956092,0.528516245223447,0.433247520628833,0.477215007273763,0.227734163167298,26159,9.26E-4
"GBM_grid__1_AutoML_20200520_152255_model_38",0.638594786951366,0.650697535885877,0.52452799589828,0.43198249016415,0.478476439205866,0.228939702875125,1924,6.03E-4
"DeepLearning_grid__1_AutoML_20200520_152255_model_20",0.638273721578368,0.659666303702825,0.528038404834279,0.440090743538907,0.482055984112713,0.232377971818877,26799,0.002643
"DeepLearning_grid__2_AutoML_20200520_152255_model_4",0.637975660563806,0.647304908406015,0.528091751597403,0.433236959864105,0.477353051591943,0.22786593586414,70177,0.010497
"GBM_grid__1_AutoML_20200520_152255_model_3",0.637971125100672,0.650084141921704,0.525312545391697,0.437051228365922,0.478269566648022,0.228741778381687,2019,7.56E-4
"GBM_grid__1_AutoML_20200520_152255_model_27",0.63791059108095,0.649974754375539,0.525068356640968,0.42798745100105,0.478236404643445,0.228710058726289,1719,6.94E-4
"DeepLearning_grid__2_AutoML_20200520_152255_model_6",0.637731718802361,0.660081166701847,0.530821984381421,0.438105958094451,0.482431088000218,0.232739754669074,33031,0.00333
"DeepLearning_grid__1_AutoML_20200520_152255_model_25",0.6377256277604,0.656202349013251,0.522481688072328,0.423595046785498,0.48037945079517,0.230764416746269,26878,0.006236
"DeepLearning_grid__1_AutoML_20200520_152255_model_1",0.637545941918853,0.653561640284367,0.524653141353204,0.434316512076598,0.479880789164608,0.230285571809247,36027,0.001006
"DeepLearning_grid__1_AutoML_20200520_152255_model_3",0.637534105956923,0.654029343861345,0.523127586192035,0.434218884936509,0.479549628529928,0.229967846223192,27028,0.006403
"DeepLearning_grid__1_AutoML_20200520_152255_model_10",0.637423283252878,0.651812246295367,0.517342072266682,0.428420789513812,0.479440393220598,0.229863090651522,30690,0.00102
"GBM_grid__1_AutoML_20200520_152255_model_44",0.636933156469599,0.651647402375245,0.524465855778682,0.433030940339699,0.479116388967273,0.229552514177039,4477,7.07E-4
"DeepLearning_grid__1_AutoML_20200520_152255_model_21",0.636781281291637,0.655883669287235,0.525319943488975,0.434776869257804,0.480000617891071,0.23040059317581,26453,0.002729
"DeepLearning_grid__3_AutoML_20200520_152255_model_21",0.636631209515019,0.667880380933574,0.528109818986149,0.438333878078333,0.487299493447782,0.237460796314465,16335,0.004537
"XGBoost_2_AutoML_20200520_152255",0.636567717800957,0.65824004864338,0.528891053309722,0.434651268243821,0.481647347781746,0.23198416762519,6788,4.84E-4
"DeepLearning_grid__2_AutoML_20200520_152255_model_13",0.63654902016236,0.649768168095969,0.526601761810176,0.435839995088776,0.478423386946035,0.228888937176916,54023,0.009976
"DeepLearning_grid__2_AutoML_20200520_152255_model_11",0.636339249496795,0.655404185708068,0.528723111545308,0.442550772106211,0.480776035035063,0.231145595864036,36190,0.001006
"GBM_grid__1_AutoML_20200520_152255_model_19",0.636338384710272,0.656820544163542,0.525410010714802,0.431816589683412,0.48081076741959,0.231178994066616,2314,6.67E-4
"GBM_grid__1_AutoML_20200520_152255_model_46",0.636325930125272,0.652404753675323,0.52191304343648,0.426532059247372,0.479173160593216,0.229606917832892,2110,6.31E-4
"DeepLearning_grid__2_AutoML_20200520_152255_model_15",0.636051134978932,0.651108091605168,0.529729811503468,0.435180296940766,0.479021346083327,0.229461450003483,35874,0.001003
"DeepLearning_grid__1_AutoML_20200520_152255_model_9",0.636016372841903,0.656650149636342,0.522648957213236,0.430010598956356,0.480176089424275,0.230569076854789,25563,9.55E-4
"DeepLearning_grid__1_AutoML_20200520_152255_model_17",0.635848772236484,0.653601087124848,0.521225760605336,0.436074369242006,0.47991362173257,0.230317084324472,40788,9.78E-4
"DeepLearning_grid__3_AutoML_20200520_152255_model_12",0.635580427941366,0.654947667381439,0.523216678551637,0.437357018124885,0.480939666854494,0.231302963154112,52785,0.014638
"DeepLearning_grid__2_AutoML_20200520_152255_model_2",0.635355228613215,0.654762248955452,0.525690593826454,0.439440814782634,0.480111285751268,0.230506846705736,37047,0.003577
"GBM_grid__1_AutoML_20200520_152255_model_35",0.635344227574676,0.65464559772587,0.525423052936909,0.426017523294168,0.480149808488356,0.230543838591405,4280,6.36E-4
"DeepLearning_grid__2_AutoML_20200520_152255_model_17",0.635251139837995,0.65031222496594,0.52448535124849,0.431314958750778,0.478439645801524,0.228904494674688,25697,9.22E-4
"GBM_grid__1_AutoML_20200520_152255_model_45",0.63502043884997,0.658807863219197,0.521901346605262,0.43942947176976,0.481525497776568,0.231866805008972,2476,6.2E-4
"GBM_grid__1_AutoML_20200520_152255_model_39",0.634824995021857,0.654747826006667,0.519643051862685,0.427351026601811,0.48011443453199,0.230509870245973,2837,0.001653
"DeepLearning_grid__3_AutoML_20200520_152255_model_20",0.6348192523831,0.654019606973378,0.526893831701765,0.431970163741758,0.480626649774836,0.231001976473783,28888,0.003862
"DeepLearning_grid__3_AutoML_20200520_152255_model_6",0.634812486724697,0.654568479118619,0.523039867512559,0.436666789901857,0.480927687967659,0.231291441053918,29038,0.004303
"DeepLearning_grid__1_AutoML_20200520_152255_model_7",0.634703598487964,0.653421194511232,0.518022533385756,0.434460117240897,0.479699264375912,0.230111384242791,43786,0.006522
"GLM_1_AutoML_20200520_152255",0.63432755239345,0.648414318369467,0.521649577076238,0.433004146059509,0.478001168905938,0.228485117475443,2841,5.2E-4
"DeepLearning_grid__2_AutoML_20200520_152255_model_5",0.634139001349434,0.651784771387276,0.527308726333722,0.440799558658085,0.479066610307915,0.229504817111915,51030,0.010314
"DeepLearning_grid__3_AutoML_20200520_152255_model_9",0.633423471588036,0.655151600626951,0.522632730707689,0.424780062721569,0.481367784865944,0.231714944306746,46236,0.00107
"DeepLearning_grid__3_AutoML_20200520_152255_model_14",0.633138986270211,0.652870430732285,0.525074962206081,0.430654090963441,0.479330744185405,0.229757962321335,26361,0.001069
"GBM_grid__1_AutoML_20200520_152255_model_25",0.632724472729122,0.65379516799685,0.519668239113668,0.43864572134296,0.480184675896019,0.230577322965365,6143,7.15E-4
"DeepLearning_grid__2_AutoML_20200520_152255_model_3",0.632639976449536,0.657686472502892,0.524368411580947,0.431250790346446,0.481971506301737,0.232296532886766,70316,0.00981
"GBM_grid__1_AutoML_20200520_152255_model_41",0.6324840865468,0.660942335427271,0.517389419271147,0.430284506089292,0.482435174041177,0.232743697152141,3682,6.15E-4
"GBM_grid__1_AutoML_20200520_152255_model_43",0.632415457129781,0.663221069625409,0.522126853941218,0.444630467975299,0.483364567900798,0.233641305501925,3459,6.71E-4
"GBM_grid__1_AutoML_20200520_152255_model_34",0.631464112111665,0.660393713839477,0.519077257033773,0.436119767838506,0.482634714068307,0.232936267223797,6754,6.84E-4
"DeepLearning_grid__2_AutoML_20200520_152255_model_14",0.631462057362295,0.650943896113994,0.520658219644286,0.424571694793664,0.478749207548826,0.229200803728629,36640,9.54E-4
"DeepLearning_grid__2_AutoML_20200520_152255_model_8",0.63080057178142,0.652611534298224,0.529343406060447,0.45740365940925,0.479735464630265,0.230146116024016,32397,0.003575
"GBM_grid__1_AutoML_20200520_152255_model_5",0.630678378067815,0.669052583551558,0.520478448931221,0.43779037571687,0.485466655197833,0.235677873308972,4494,7.13E-4
"DeepLearning_grid__3_AutoML_20200520_152255_model_2",0.630388330119554,0.660497785356133,0.519120688059394,0.436079072685255,0.483027353371779,0.233315424105345,53254,0.004032
"GBM_grid__1_AutoML_20200520_152255_model_23",0.62968394967544,0.664036035050154,0.519534164336864,0.441081880972688,0.484064953456539,0.234318879164881,7123,7.1E-4
"DeepLearning_grid__2_AutoML_20200520_152255_model_12",0.629249066989908,0.651774633434989,0.519742062579956,0.437702543683992,0.479459624495528,0.229881531521392,42773,0.009944
"GBM_grid__1_AutoML_20200520_152255_model_24",0.62922929220474,0.670080435353478,0.516786356613572,0.441817306630842,0.485860704378766,0.23606062405943,3983,6.98E-4
"DRF_1_AutoML_20200520_152255",0.62903087989838,0.678746246078783,0.519310378689964,0.440180549856605,0.484663297432911,0.234898511878542,26201,0.001173
"DeepLearning_1_AutoML_20200520_152255",0.628829418649222,0.657890312049615,0.514564082456183,0.434450540715219,0.482447334680947,0.232755430740749,2469,5.64E-4
"DeepLearning_grid__1_AutoML_20200520_152255_model_15",0.628663020449621,0.653138375748502,0.512076182362925,0.441210807163437,0.480210903666775,0.230602512000461,25884,9.17E-4
"GBM_grid__1_AutoML_20200520_152255_model_22",0.628565663114631,0.672280959167732,0.517855118103453,0.44865074936527,0.486674703554109,0.23685226707948,10444,6.84E-4
"DeepLearning_grid__3_AutoML_20200520_152255_model_17",0.628294856148058,0.649362674360232,0.496372374576804,0.437456589686664,0.478635233274115,0.229091686531366,30930,0.001004
"DeepLearning_grid__1_AutoML_20200520_152255_model_18",0.627764008288672,0.652359348939903,0.512408687658973,0.437596490578329,0.47978535974762,0.230193991428153,25816,9.54E-4
"GBM_grid__1_AutoML_20200520_152255_model_4",0.627483949765361,0.666137304225524,0.516048523811478,0.444820244029866,0.484801527688197,0.23503252124881,6519,6.79E-4
"GBM_grid__1_AutoML_20200520_152255_model_48",0.627196183235936,0.665325940225276,0.511655440825564,0.454080447802837,0.484352065671715,0.234596923520458,4512,6.37E-4
"DeepLearning_grid__1_AutoML_20200520_152255_model_14",0.627019455503495,0.654445083191985,0.508082264421953,0.442896668465871,0.480490763706094,0.230871374006865,25815,0.001001
"GBM_grid__1_AutoML_20200520_152255_model_15",0.626191900839617,0.662071027183356,0.511366006350494,0.44358142592907,0.483506527488879,0.233778562124354,7524,8.6E-4
"DeepLearning_grid__1_AutoML_20200520_152255_model_5",0.626107914929248,0.688141500110768,0.514615335734258,0.442511853394533,0.488532404066391,0.238663909822887,27709,0.006507
"GBM_grid__1_AutoML_20200520_152255_model_47",0.624963838443437,0.67470259301445,0.510171030004883,0.446349591829305,0.487681797462958,0.237833535576701,5778,7.09E-4
"DeepLearning_grid__1_AutoML_20200520_152255_model_2",0.617204007766332,0.654923130004897,0.504475440603199,0.445945967962159,0.481099933471865,0.231457145986633,25953,0.002689
"DeepLearning_grid__2_AutoML_20200520_152255_model_9",0.610042998413649,0.658805485357358,0.515565224959545,0.476591416286414,0.482840198214165,0.233134657011494,35753,0.001022
"DeepLearning_grid__3_AutoML_20200520_152255_model_7",0.5,0.753118164029267,0.40566,0.5,0.528673445578509,0.279495612059852,61887,0.014804
