id,task,framework,fold,result,mode,version,params,tag,utc,duration,models,seed,info,r2,rmse
openml.org/t/4804,mtp2,H2OAutoML,1,0.14631,aws.docker,3.30.0.3,,stable,2020-05-16T02:57:54,2796.1,42,1,,0.443519,0.14631
openml.org/t/4804,mtp2,H2OAutoML,2,0.205674,aws.docker,3.30.0.3,,stable,2020-05-16T02:58:08,2798.7,42,1,,0.162865,0.205674
openml.org/t/166852,Moneyball,H2OAutoML,4,24.5918,aws.docker,3.30.0.3,,stable,2020-05-16T02:58:23,2687.4,90,1,,0.933996,24.5918
openml.org/t/166852,Moneyball,H2OAutoML,2,22.6086,aws.docker,3.30.0.3,,stable,2020-05-16T02:58:25,2718.4,82,1,,0.935733,22.6086
openml.org/t/4804,mtp2,H2OAutoML,0,0.14656,aws.docker,3.30.0.3,,stable,2020-05-16T02:58:26,2807.8,43,1,,0.179715,0.14656
openml.org/t/4804,mtp2,H2OAutoML,3,0.119906,aws.docker,3.30.0.3,,stable,2020-05-16T02:58:17,2796.6,48,1,,0.376057,0.119906
openml.org/t/4804,mtp2,H2OAutoML,4,0.154205,aws.docker,3.30.0.3,,stable,2020-05-16T02:58:31,2802.1,48,1,,0.359558,0.154205
openml.org/t/166852,Moneyball,H2OAutoML,0,20.9996,aws.docker,3.30.0.3,,stable,2020-05-16T02:58:25,2736.3,129,1,,0.946593,20.9996
openml.org/t/4804,mtp2,H2OAutoML,7,0.115612,aws.docker,3.30.0.3,,stable,2020-05-16T02:58:54,2793.5,47,1,,0.400166,0.115612
openml.org/t/4804,mtp2,H2OAutoML,5,0.155639,aws.docker,3.30.0.3,,stable,2020-05-16T02:58:39,2799.0,41,1,,0.38066,0.155639
openml.org/t/166852,Moneyball,H2OAutoML,1,23.1177,aws.docker,3.30.0.3,,stable,2020-05-16T02:58:39,2740.6,141,1,,0.932716,23.1177
openml.org/t/4804,mtp2,H2OAutoML,6,0.152706,aws.docker,3.30.0.3,,stable,2020-05-16T02:58:45,2795.7,43,1,,-0.0450519,0.152706
openml.org/t/4804,mtp2,H2OAutoML,8,0.110508,aws.docker,3.30.0.3,,stable,2020-05-16T02:59:13,2805.3,48,1,,0.644584,0.110508
openml.org/t/166852,Moneyball,H2OAutoML,7,21.3006,aws.docker,3.30.0.3,,stable,2020-05-16T02:59:18,2723.1,89,1,,0.946726,21.3006
openml.org/t/166852,Moneyball,H2OAutoML,8,22.5455,aws.docker,3.30.0.3,,stable,2020-05-16T02:59:28,2721.9,82,1,,0.937477,22.5455
openml.org/t/4804,mtp2,H2OAutoML,9,0.142892,aws.docker,3.30.0.3,,stable,2020-05-16T02:59:17,2798.3,42,1,,0.213106,0.142892
openml.org/t/166852,Moneyball,H2OAutoML,6,20.8674,aws.docker,3.30.0.3,,stable,2020-05-16T02:59:44,2757.4,191,1,,0.948266,20.8674
openml.org/t/166852,Moneyball,H2OAutoML,3,23.6089,aws.docker,3.30.0.3,,stable,2020-05-16T02:59:24,2764.9,212,1,,0.933461,23.6089
openml.org/t/166852,Moneyball,H2OAutoML,5,21.3158,aws.docker,3.30.0.3,,stable,2020-05-16T03:00:25,2784.6,277,1,,0.942993,21.3158
openml.org/t/166852,Moneyball,H2OAutoML,9,21.6536,aws.docker,3.30.0.3,,stable,2020-05-16T03:00:22,2742.4,137,1,,0.945309,21.6536
openml.org/t/211991,QSAR-TID-11140,H2OAutoML,3,0.706998,aws.docker,3.30.0.3,,stable,2020-05-16T03:08:33,3212.7,61,1,,0.69501,0.706998
openml.org/t/211991,QSAR-TID-11140,H2OAutoML,0,0.708105,aws.docker,3.30.0.3,,stable,2020-05-16T03:08:25,3236.0,61,1,,0.739738,0.708105
openml.org/t/211991,QSAR-TID-11140,H2OAutoML,1,0.687,aws.docker,3.30.0.3,,stable,2020-05-16T03:08:36,3219.5,60,1,,0.718778,0.687
openml.org/t/211991,QSAR-TID-11140,H2OAutoML,5,0.707615,aws.docker,3.30.0.3,,stable,2020-05-16T03:08:56,3216.3,62,1,,0.707383,0.707615
openml.org/t/211991,QSAR-TID-11140,H2OAutoML,2,0.690676,aws.docker,3.30.0.3,,stable,2020-05-16T03:08:38,3220.4,63,1,,0.737917,0.690676
openml.org/t/211991,QSAR-TID-11140,H2OAutoML,4,0.783288,aws.docker,3.30.0.3,,stable,2020-05-16T03:08:54,3223.7,61,1,,0.688756,0.783288
openml.org/t/211991,QSAR-TID-11140,H2OAutoML,6,0.696596,aws.docker,3.30.0.3,,stable,2020-05-16T03:09:13,3219.6,62,1,,0.745866,0.696596
openml.org/t/211991,QSAR-TID-11140,H2OAutoML,9,0.740806,aws.docker,3.30.0.3,,stable,2020-05-16T03:09:44,3223.5,63,1,,0.673795,0.740806
openml.org/t/211991,QSAR-TID-11140,H2OAutoML,7,0.710843,aws.docker,3.30.0.3,,stable,2020-05-16T03:09:21,3220.6,62,1,,0.714873,0.710843
openml.org/t/2307,elevators,H2OAutoML,1,0.00203894,aws.docker,3.30.0.3,,stable,2020-05-16T03:09:46,3205.9,218,1,,0.912455,0.00203894
openml.org/t/211991,QSAR-TID-11140,H2OAutoML,8,0.706602,aws.docker,3.30.0.3,,stable,2020-05-16T03:09:39,3225.8,70,1,,0.687621,0.706602
openml.org/t/2307,elevators,H2OAutoML,7,0.00210202,aws.docker,3.30.0.3,,stable,2020-05-16T03:10:18,3182.0,221,1,,0.904843,0.00210202
openml.org/t/2307,elevators,H2OAutoML,0,0.00207286,aws.docker,3.30.0.3,,stable,2020-05-16T03:10:39,3269.6,239,1,,0.909586,0.00207286
openml.org/t/2307,elevators,H2OAutoML,4,0.00228897,aws.docker,3.30.0.3,,stable,2020-05-16T03:11:21,3258.7,215,1,,0.890658,0.00228897
openml.org/t/2307,elevators,H2OAutoML,5,0.00227075,aws.docker,3.30.0.3,,stable,2020-05-16T03:11:13,3254.4,238,1,,0.872132,0.00227075
openml.org/t/2307,elevators,H2OAutoML,6,0.00196174,aws.docker,3.30.0.3,,stable,2020-05-16T03:11:49,3276.2,232,1,,0.911,0.00196174
openml.org/t/2307,elevators,H2OAutoML,3,0.00207342,aws.docker,3.30.0.3,,stable,2020-05-16T03:11:27,3284.5,239,1,,0.906501,0.00207342
openml.org/t/2307,elevators,H2OAutoML,2,0.00210441,aws.docker,3.30.0.3,,stable,2020-05-16T03:13:37,3429.4,298,1,,0.904555,0.00210441
openml.org/t/2307,elevators,H2OAutoML,8,0.00213065,aws.docker,3.30.0.3,,stable,2020-05-16T03:13:54,3384.7,275,1,,0.900364,0.00213065
openml.org/t/189936,ASP-POTASSCO-regression,H2OAutoML,1,51.7505,aws.docker,3.30.0.3,,stable,2020-05-16T03:14:16,3366.5,126,1,,0.953953,51.7505
openml.org/t/189936,ASP-POTASSCO-regression,H2OAutoML,2,60.3449,aws.docker,3.30.0.3,,stable,2020-05-16T03:14:18,3360.3,125,1,,0.93775,60.3449
openml.org/t/189936,ASP-POTASSCO-regression,H2OAutoML,0,55.6642,aws.docker,3.30.0.3,,stable,2020-05-16T03:14:03,3363.1,127,1,,0.947491,55.6642
openml.org/t/189936,ASP-POTASSCO-regression,H2OAutoML,3,59.535,aws.docker,3.30.0.3,,stable,2020-05-16T03:14:08,3347.7,122,1,,0.939781,59.535
openml.org/t/189936,ASP-POTASSCO-regression,H2OAutoML,4,58.9608,aws.docker,3.30.0.3,,stable,2020-05-16T03:14:25,3354.1,126,1,,0.940515,58.9608
openml.org/t/189936,ASP-POTASSCO-regression,H2OAutoML,5,62.6844,aws.docker,3.30.0.3,,stable,2020-05-16T03:14:36,3350.3,119,1,,0.933723,62.6844
openml.org/t/2307,elevators,H2OAutoML,9,0.00212832,aws.docker,3.30.0.3,,stable,2020-05-16T03:14:52,3433.2,302,1,,0.887324,0.00212832
openml.org/t/189936,ASP-POTASSCO-regression,H2OAutoML,6,59.3092,aws.docker,3.30.0.3,,stable,2020-05-16T03:14:59,3364.1,123,1,,0.938013,59.3092
openml.org/t/189936,ASP-POTASSCO-regression,H2OAutoML,8,61.3638,aws.docker,3.30.0.3,,stable,2020-05-16T03:15:19,3365.0,121,1,,0.934425,61.3638
openml.org/t/189936,ASP-POTASSCO-regression,H2OAutoML,9,56.8354,aws.docker,3.30.0.3,,stable,2020-05-16T03:15:16,3354.3,126,1,,0.944731,56.8354
openml.org/t/189936,ASP-POTASSCO-regression,H2OAutoML,7,57.1204,aws.docker,3.30.0.3,,stable,2020-05-16T03:15:30,3376.0,123,1,,0.942527,57.1204
